id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
673778929041045515,The House Hotels - Perry - Columbus' #1 Hitting Snooze Hotspot...beds so comfy you'll never want to get up!,10031170,The House Hotels,,Near North/University,39.98377,-83.01793,Entire home/apt,144,1,6,2022-09-04,3.05,6,1,6,2022-1557
673922300980700182,"Peace Place! Updated 3bdrm home, finished basement",429411524,Wanneese,,Southeast,39.87854,-82.83284,Entire home/apt,171,2,8,2022-09-05,4.62,1,154,8,2022-2151
673971766416229377,Newly renovated 2 bedroom near OSU,453019578,Bryden,,Near North/University,40.00364,-83.00234,Entire home/apt,105,30,1,2022-09-16,1,23,92,1,2022-1985
674092059074274542,HENDRIX HOUSE 2 BR,45223436,Arleigh,,Near East,39.96739,-82.96687,Entire home/apt,131,1,2,2022-09-05,1.00,4,173,2,2022-2368
674317664753563138,Brick Wall Waterfall/ King Suite/ Free Parking,168776178,Khari,,Downtown,39.95654,-82.99451,Entire home/apt,147,1,7,2022-09-01,4.57,3,355,7,2022-0341
674326881120830603,Flowerama Suite/ Free Parking/ Balcony/ Free Wifi,168776178,Khari,,Near East,39.96284,-82.96543,Entire home/apt,117,1,1,2022-08-23,1,3,338,1,2022-5421
674630266521969383,3br Home near Children's Hospital + German Village,83760280,Luke,,Near South,39.94814,-82.98047,Entire home/apt,116,1,5,2022-09-18,5,1,348,5,2022-2436
674652508362346466,Urban Columbus Abode,149742461,Corey,,Near East,39.96378,-82.96927,Entire home/apt,99,1,9,2022-09-17,5.09,11,175,9,2022-2286
674749764621050609,Lovely 2-bedroom rental unit with free parking,110090747,Midus Touch,,Eastland/Brice,39.92575,-82.82371,Entire home/apt,101,2,7,2022-09-12,3.50,3,353,7,2022-2190
674892124197643145,Modern Apartment in Prime Location (ID9303X46),263502162,Landing,,Far North,40.15365,-83.00336,Entire home/apt,77,30,0,,,25,0,0,
675189095681865468,Spacious 2-bed w/ private parking near Airport!,247110325,Paula,,Northeast,40.01181,-82.89612,Entire home/apt,154,1,4,2022-09-05,2.61,1,356,4,
675220491298484272,Columbus OH Modern Oasis,149742461,Corey,,Near East,39.96463,-82.97003,Entire home/apt,99,1,7,2022-09-18,4.57,11,175,7,2022-2288
675244807029089386,DESIGNER HOME LUXURY/SPACIOUS 15 MIN to OSU,408741961,Helen,,West Scioto,40.02233,-83.10497,Entire home/apt,364,2,5,2022-09-19,3.33,1,142,5,
675252874210029443,Columbus Flats 614- Your home away from home,149742461,Corey,,Near East,39.96259,-82.9688,Entire home/apt,99,1,6,2022-09-18,3.40,11,158,6,2022-2289
675353694230126621,Modern Downtown Columbus Gem,149742461,Corey,,Near East,39.96448,-82.97045,Entire home/apt,99,1,8,2022-09-19,6.15,11,0,8,2022-2283
675561719500930283,"Lovely 2 Bedroom, With Free Parking On Premises",215516267,Tessa,,Near North/University,39.99862,-82.99566,Entire home/apt,103,2,4,2022-08-28,3.00,1,88,4,2022-2132
675907327877033823,King Bed w Memory Foam 2 Bedroom LUXURY Finish,437855893,Zoey,,North Linden,40.01549,-82.96708,Entire home/apt,126,1,1,2022-08-20,0.91,11,177,1,2021-1062
676176385724151812,The Village Townhouse - 5 BR!,26958698,Benjamin,,Near North/University,39.98252,-83.01519,Entire home/apt,333,1,0,,,107,113,0,2022-2857
677090051558981637,"""Cityscape"" Luxe studio",460063873,Yaisa,,Eastmoor/Walnut Ridge,39.9646,-82.87756,Private room,45,7,0,,,4,348,0,
677473301172418533,Beautiful 3BR/1.5BA near DOWNTOWN/Short North,1502816,Mark,,South Linden,39.98347,-82.95016,Entire home/apt,100,1,5,2022-09-04,3.00,4,128,5,2022-2098
677997005051675407,Stylish 1 bedroom condo in the center of it all.,104011252,James,,Near North/University,39.98572,-83.00479,Entire home/apt,97,30,0,,,1,310,0,
678245677581049518,THE SKYSCRAPER IN HEART OF COLUMBUS,158439641,GH Hospitality,,Downtown,39.9725,-83.00375,Entire home/apt,300,2,6,2022-08-28,3.21,52,323,6,2022-2304
678454989364226811,HUGE BRAND NEW 5 BEDROOM EVENT HOUSE,471371208,Tiana,,Eastmoor/Walnut Ridge,39.94626,-82.86409,Entire home/apt,284,1,11,2022-09-10,6.23,2,343,11,2022-2538
678476340057205840,Luxury Room w/ Brick Olde Towne East Near Downtown,119659878,Kay,,Near East,39.95613,-82.9733,Private room,76,2,2,2022-08-07,1.22,7,361,2,2022-1369
678517155939379277,Color Wonder of the Old North - near OSU / High St,390327034,Jordan,,Near North/University,40.01535,-83.00227,Entire home/apt,202,1,5,2022-08-31,2.83,9,332,5,2022-1518
679032948105393787,Old North🌲Forest Den🍁 5 min to OSU,235497311,Marc (TailwindSTR),,Near North/University,40.0164091,-83.0057341,Entire home/apt,98,1,16,2022-09-17,10.43,41,24,16,2022-1022
679119012955648516,Housepitality ~ The Short North Getaway,26958698,Benjamin,,Near North/University,39.9819,-83.00714,Entire home/apt,176,1,1,2022-07-31,0.57,107,359,1,2022-2037
679119227312649855,Housepitality ~ The Artist's Apartment,26958698,Benjamin,,Near North/University,39.98129,-83.00743,Entire home/apt,180,1,2,2022-08-28,1.30,107,351,2,2022-2038
679123874727127762,Housepitality ~ The Southside Ranch,26958698,Benjamin,,Far South,39.90903,-82.99334,Entire home/apt,170,1,0,,,107,346,0,2022-1630
679540617340936466,The Suite at Highland Cottage | Reserved Parking,117360011,Patrick Wade,,Near North/University,39.9828939,-83.0109382,Entire home/apt,61,30,2,2022-09-01,1.13,1,109,2,2022-1700
680277473137584927,Iron Works Industrial Masterpiece w/ 2 car garage,39967895,Chad,,Near South,39.95111,-82.98627,Entire home/apt,348,2,5,2022-09-04,3.95,11,268,5,2021-3574
680434803097462443,Lovely Space in the Grandview! 100% Walkable!,16528376,Jenean,,West Olentangy,39.98959,-83.04273,Entire home/apt,85,30,0,,,4,143,0,
680525202103706678,A calm bit of country,138142974,David,,Eastland/Brice,39.9167,-82.83125,Entire home/apt,175,2,2,2022-09-05,2,1,354,2,
680708159169522516,Oasis Cheerful Room free parking,53415810,Daritza,,Near East,39.97353,-82.96976,Private room,63,2,0,,,3,353,0,2019-6576
681163264970858415,3 bedroom home centrally located w/ city views!,44723243,Rich,,Near East,39.9713,-82.98266,Entire home/apt,146,1,3,2022-09-11,3,2,342,3,2022-2446
681194592296128357,Housepitality - The Champion's Guest House - OTE,26958698,Benjamin,,Near East,39.954,-82.96855,Entire home/apt,165,30,1,2022-09-04,1,107,84,1,2021-2452
681237825707266040,"Hidden Lakes, peace, and tranquility",246594610,Tyjae,,West Scioto,39.98581,-83.06817,Entire home/apt,142,30,1,2022-08-15,0.79,2,180,1,2022-0806
681241007683364176,4BR Home in one of the Best Locations in Columbus,28521171,Beau,,Near North/University,39.98426,-83.01513,Entire home/apt,357,2,0,,,2,357,0,2021-3117
681290592256778011,Brick Condo - Steps from Nationwide Children's,345450411,Evan,,Near South,39.94808,-82.9831,Entire home/apt,103,2,8,2022-09-13,5.11,10,173,8,2022-2420
681603938063400507,Relaxing 1BR apt W/Private Attached Kitchen & Bath,449053468,Judges Mansion,,Near East,39.96353,-82.9653,Private room,155,1,2,2022-09-18,2,8,357,2,2022-1947
681789995065592877,Entire house German Village  3 bed with parking,468961608,Ryan,,Near South,39.95179,-82.98841,Entire home/apt,227,1,8,2022-09-18,5.22,1,82,8,2019-9210
681916871362480787,Victorian Village Mansion close to OSU!,258817989,Nate,,Near North/University,39.98548,-83.01269,Entire home/apt,478,1,1,2022-09-04,1,6,354,1,2022-2454
681959201632164870,Entire New England Style Home in German Village!,258817989,Nate,,Near South,39.95053,-82.98831,Entire home/apt,280,1,3,2022-09-04,2.00,6,354,3,2022-2391
682602072714041934,Cute 3 BR Home 1 Mile from Children's/GV/Downtown,383345181,Thomas,,Near South,39.93593,-82.97134,Entire home/apt,82,30,0,,,1,273,0,
682857445847639763,"Newly remodeled,  3bdrm home 6 mins from Airport",302299876,Kayla,,Eastmoor/Walnut Ridge,39.96269,-82.90762,Entire home/apt,90,30,1,2022-09-16,1,1,215,1,
683249402700539340,Cheerful 3 bedroom home in Upper Arlington,208937408,Niki,,West Olentangy,40.02897568622515,-83.0806169,Entire home/apt,125,30,0,,,4,47,0,
683888638442842619,(1)Clintonville 3-bed Mid-Century Townhouse,63784636,Chris,,Clintonville,40.02276,-83.00772,Entire home/apt,115,1,5,2022-09-20,5,5,168,5,2021-3515
683894808217864012,(3)Clintonville Getaway 3-bed Townhouse,63784636,Chris,,Clintonville,40.02488,-83.00667,Entire home/apt,128,1,4,2022-09-20,4,5,169,4,2022-1712
684216157588122513,Orange You Cozy:Luxury Apartment Downtown Columbus,472797805,Shantel And Datyjah,,Downtown,39.95545,-82.99454,Entire home/apt,90,1,0,,,1,357,0,2022-1928
684275512728624526,Stunning German Village 3BR w/Yard + Garage,26958698,Benjamin,,Near South,39.94175,-82.98665,Entire home/apt,322,1,4,2022-09-05,3.24,107,352,4,2022-2449
684816964051490469,"Goodale Park MCM 2 Bedroom, Best Location in Town!",443246026,Nsr,,Near North/University,39.97591,-83.00908,Entire home/apt,275,3,1,2022-09-18,1,6,355,1,2022-2317
685113312542220039,Emerald Luxe Getaway/King Suite/Free Parking,390327034,Jordan,,Near South,39.92942,-82.99139,Entire home/apt,192,1,5,2022-09-07,3.85,9,353,5,2022-9451
685481485255136401,Spacious Cottage in the Heart of Italian Village,194281106,Nicole,,Near North/University,39.98366,-82.99865,Entire home/apt,172,2,6,2022-09-18,4.62,23,240,6,2022-0543
685609079499433346,Highland Home - Short North Condo,458647203,Mike,,Near North/University,39.98276,-83.01052,Entire home/apt,134,2,4,2022-09-04,3.33,2,174,4,2021-3283
686117834255110101,Luxury Townhomes @ East Market,152741989,Austin,,Near East,39.96302,-82.95599,Entire home/apt,179,2,21,2022-09-19,14.00,2,171,21,2021-3438
686271052608174719,Cheerful 2 Bed/2 Full Bath in the Heart of Vic Vil,28521171,Beau,,Near North/University,39.98382,-83.01429,Entire home/apt,269,2,0,,,2,185,0,2021-3119
686305791771643348,One Beautiful House in Olde North,150445676,Rachael,,Near North/University,40.01326,-83.009,Entire home/apt,75,1,1,2022-08-23,1,1,0,1,2021-1999
686324885722680244,Private 3rd Floor Apt Near Ohio State University!,473356133,Onefoursixseven,,Near North/University,39.99076,-83.01041,Entire home/apt,99,1,0,,,1,0,0,2022-7890
686497181403990594,Beautiful long-term stay - everything you need,234806011,Jordan,,Near South,39.92725,-82.98569,Entire home/apt,100,30,0,,,3,264,0,
687895433895085663,"Cozy 2bd, 1 bth home near fairgrounds and OSU",120455802,Norma,,Clintonville,40.0752,-83.00421,Entire home/apt,166,3,0,,,8,344,0,2022-2115
688260451506512509,A Campus Comfort  - Steps to OSU Medical! NEW!,115836608,Erich,,Near North/University,39.99227,-83.01521,Entire home/apt,83,5,0,,,24,355,0,2022-1309
688271481810009041,"Best Kept Secret, CBUS Luxury Studio near OSU!",115836608,Erich,,Near North/University,39.99104,-83.01506,Entire home/apt,83,5,1,2022-08-19,0.88,24,221,1,2022-1311
689199832131462161,1 Bedroom seconds away from downtown.,471371208,Tiana,,Near East,39.96507,-82.97968,Private room,350,1,1,2022-09-04,1,2,365,1,2022-7865
689366815294945373,"Female-Only, travel Nurse house !",157503262,Carley,,Greenlawn/Frank Road,39.88928,-83.07508,Private room,48,7,0,,,2,271,0,
689378898640173150,The Flat at Dennison House,52174539,Kate & Nat,,Near North/University,39.9796531,-83.0086846,Entire home/apt,96,2,3,2022-08-28,2.65,25,166,3,2022-1899
689662911105651052,New Albany/Gahanna 3 Bed 2 Bath Home Near 270,280293903,Julia,,Rocky Fork-Blacklick,40.05979,-82.85337,Entire home/apt,250,1,0,,,1,140,0,2022-2919
689702254422986830,Lovely 2-bedroom rental unit with free parking,367095138,Benson,,Hilltop,39.92018062563491,-83.07811003178358,Entire home/apt,70,1,10,2022-09-18,10,1,99,10,2022-2069
689773530756112724,"*Catalina Room* Cozy & close to OSU, Downtown, etc",217660325,Jin,,Near North/University,40.0070149,-83.0015253,Private room,53,2,1,2022-09-18,1,53,83,1,2022-2930
689803044452210608,Cheerful 4 bedrooms near Easton mall & CMH airport,25174418,Pascaline,,Northeast,40.0303334,-82.9282856,Entire home/apt,199,2,2,2022-09-12,2,1,331,2,2020-2144
690017596977368675,New Construction Modern Home in Italian Village,156823665,Larry,,Near North/University,39.98585,-82.99792,Entire home/apt,350,3,3,2022-09-18,3,1,90,3,2022-1961
690340804199274462,Historic Home┃2 miles from both OSU & Downtown!,78923300,Jonathon,,Near North/University,39.98053,-83.01354,Entire home/apt,227,2,2,2022-09-18,2,3,363,2,2022-2724
690354605570137477,Luxury large apt in the center of short north,66480503,Will,,Near North/University,39.98073,-83.00321,Entire home/apt,178,2,1,2022-08-29,1,8,359,1,2022-1455
690530992676247974,HARRISON STUDIO IN HEART OF COLUMBUS,158439641,GH Hospitality,,Near North/University,39.98003,-83.0143,Entire home/apt,110,2,6,2022-09-18,4.74,52,346,6,2022-2310
692036845684704121,Dazzling ✨ Campus Studio w/ Free Parking,474700132,Darius,,Near North/University,39.99632,-83.00496,Entire home/apt,72,1,2,2022-08-26,1.87,3,333,2,2022-2167
692647713922462392,Cozy Cottage,315729151,Rachel,,North Linden,40.03091,-82.96714,Entire home/apt,120,30,0,,,4,148,0,
692872807780622954,RUSH CREEK HOUSE,158439641,GH Hospitality,,Far North,40.08297,-83.00828,Entire home/apt,247,30,0,,,52,62,0,
693362758828167187,Sophisticated Renovated Historic Vacation Home,381076042,Sam,,Near North/University,40.01325,-82.99846,Entire home/apt,172,2,1,2022-08-21,0.94,2,142,1,2020-2224
693551787773497002,Cute German Village Lil’Haus/Sleeps4/petsOK(NEW),139332037,Jennifer,,Near South,39.94776,-82.99658,Entire home/apt,61,1,0,,,3,310,0,2022-2864
694029485706530407,Peaceful private bedroom with private bath,58018032,JS Divya,,Hayden Run,40.08485,-83.14473,Private room,37,1,6,2022-09-11,5.00,2,278,6,
694076274973653278,"Spacious Home-Heart of Short north, 11 beds/3.5BTH",261649006,Alex,,Near North/University,39.98251,-83.00613,Entire home/apt,496,1,3,2022-09-18,3,10,321,3,2022-1765
694148999354882148,Housepitality ~ The German Village Retreat,26958698,Benjamin,,Near South,39.94882,-82.99571,Entire home/apt,213,1,1,2022-09-05,1,107,360,1,2022-1680
694182543401915013,Charming home with fireplace on peaceful 1/2 acre,302871877,Andrea,,Rocky Fork-Blacklick,40.10898495899538,-82.81092144548893,Entire home/apt,166,2,1,2022-09-18,1,1,11,1,
694374380275247249,Incredible 3 Bedroom + Minutes From Downtown,39967895,Chad,,Near South,39.95003,-82.98463,Entire home/apt,350,30,0,,,11,173,0,
694797136291603632,Entire House Olde Town East near Downtown,475290401,Beth,,Near East,39.96052,-82.97141,Entire home/apt,393,2,0,,,1,363,0,2021-2828
694824666093909646,OSU Campus Charmer ❤️ Walk to Campus,474700132,Darius,,Near North/University,39.99776,-83.00548,Entire home/apt,73,1,0,,,3,71,0,2022-2179
694904804188267861,Downtown - Into the Jungle - Short North Free Parking Nationwide & Convention Center,109117484,Sergio,,Near North/University,39.97747,-82.99961,Entire home/apt,372,1,0,,,10,338,0,2021-2511
694947809528030556,Quaint 2 Bedroom 2 Full Bath Getaway.,475337327,Shawn,,Clintonville,40.06055,-83.00205,Entire home/apt,196,1,2,2022-09-18,2,1,347,2,2022-2655
695013953296363643,Kelso's Hideout - Secluded setting steps from park,431344669,Jesse,,Clintonville,40.0209272,-82.9982405,Entire home/apt,203,1,4,2022-09-18,3.75,5,170,4,2022-1733
695359054145302384,"Charming, Classy, and Comfy 3 Bedroom Home",40305742,Whitney,,Near South,39.93342,-82.97803,Entire home/apt,220,6,0,,,1,169,0,2022-1621
695640220607692003,3 bdrm home in desirable Upper Arlington location,208937408,Niki,,West Olentangy,40.0178178,-83.0675342,Entire home/apt,151,30,0,,,4,356,0,
695848072877922582,Modern Apartment in Prime Location (ID9144X25),263502162,Landing,,Far South,39.88651,-82.96206,Entire home/apt,76,30,0,,,25,0,0,
695892066596939623,Modern Apartment in Prime Location (ID7297X32),263502162,Landing,,West Scioto,40.00048,-83.09168,Entire home/apt,83,30,0,,,25,0,0,
695892748197383131,Modern Apartment in Prime Location (ID7281X99),263502162,Landing,,Far West,40.03044,-83.15747,Entire home/apt,104,30,0,,,25,353,0,
696195258541642369,LUX Boutique apartment overlooking Short north,66480503,Will,,Near North/University,39.97965019114609,-83.00403909206543,Entire home/apt,165,2,2,2022-09-18,2,8,358,2,2022-1455
696324092112402324,Relaxing Studio Walk To Ohio State and Short North,474700132,Darius,,Near North/University,39.99652,-83.00375,Entire home/apt,72,1,0,,,3,332,0,2022-2175
696432880575295104,"Beautiful Easton Town Center 1 Bed, 1.5 Bath Apt",459113069,Shawn,,Northeast,40.04601,-82.91678,Entire home/apt,183,1,0,,,1,346,0,2021-2341
696911066526451941,THE BEAUTIFUL GERMAN VILLAGE RETREAT,158439641,GH Hospitality,,Near South,39.94381,-82.98885,Entire home/apt,163,2,1,2022-09-05,1,52,336,1,2022-2387
696928377234398001,Katie's House- A New Clintonville Airbnb House,475763142,Katie,,Clintonville,40.0301176,-82.9995208,Entire home/apt,89,2,2,2022-09-06,2,1,253,2,2022-2429
696980857108883235,THE Ohio State University/ Fairgrounds 2 BR 1BA,263332917,Kurt,,Near North/University,40.00176,-83.00015,Entire home/apt,121,2,3,2022-09-11,3,3,156,3,2022-2542
697000354541844507,The Big Blue House - 5BR/3BA near OSU ⁞ Backyard,175883174,Michael,,Near North/University,40.01526,-83.00116,Entire home/apt,203,1,0,,,3,333,0,2019-2481
697075549210967571,"Great Find! Two Comfy Units, Close to Airport!",468868156,GreatDeals,,Hayden Run,40.10091,-83.12926,Private room,192,1,0,,,1,184,0,
697121723870800500,Level Two at Hunter House,52174539,Kate & Nat,,Near North/University,39.98761,-83.00992,Entire home/apt,100,1,1,2022-09-05,1,25,170,1,2022-2523
697124954679698496,Downtown Apartment with a View,224493353,Dom,,Downtown,39.95719,-82.9992,Entire home/apt,173,2,4,2022-09-15,4,17,352,4,2022-3197
697194826699810745,Bright and Cheery- Centrally Located Home,55130736,Miranda,,West Scioto,39.98586,-83.08915,Entire home/apt,134,1,6,2022-09-19,6,1,150,6,
697331612052826507,Modern Deco Flat - Mins to Everything,3216904,Katie And David,,West Olentangy,39.9903894,-83.0432907,Entire home/apt,145,1,4,2022-09-11,4,5,21,4,2022-2514
697900702844375696,Convenient and comfortable one bed room apartment,358204448,Shawn,,Westland,39.94959,-83.12589,Entire home/apt,83,7,1,2022-09-08,1,1,329,1,
698282487425326387,Convenient Campus 3 Bedroom House,109112970,Howard,,Near North/University,40.00692820760546,-83.0038109428528,Entire home/apt,242,2,0,,,1,361,0,2022-2757
698344438453034309,Unique historic home! Walkable to OSU games!,38962915,Jennifer,,West Olentangy,39.98485,-83.03445,Entire home/apt,179,2,2,2022-09-18,2,5,94,2,2021-3221
698394811081943113,Heart of Short North with FREE on-site Parking,8963103,Sarah,,Near North/University,39.9843024,-83.00677879999999,Entire home/apt,111,1,2,2022-09-18,2,33,164,2,2021-2547
698419490064315275,Short North | New! | Free Off-Street Parking,8963103,Sarah,,Near North/University,39.9843303,-83.00663589999999,Entire home/apt,110,1,2,2022-09-18,2,33,174,2,2021-2551
698508391297189441,Cheerful 4 bedroom home close to OSU & downtown.,84371863,Carly,,West Olentangy,40.02746,-83.04673,Entire home/apt,190,30,0,,,1,134,0,
698546666815904542,"Hilliard - Dublin Private Bathroom, Master Bedroom",119035238,Waleed,,West Scioto,40.04107,-83.12376,Private room,50,1,2,2022-09-04,2,1,337,2,
698751370581142890,Bold & Beautiful Flat - Unmatched location!,3216904,Katie And David,,West Olentangy,39.9903894,-83.0432907,Entire home/apt,130,1,11,2022-09-19,11,5,66,11,2022-2513
699342190727281478,"Entire Home, unique & cozy one-bedroom loft.",159792213,Caitlin,,Far Northwest,40.08875711693374,-83.04917637258768,Entire home/apt,100,30,0,,,1,333,0,
699844189535759971,Cheerful decor! 3 bedrooms! Private Backyard!,38962915,Jennifer,,Northeast,40.01397,-82.86716,Entire home/apt,194,2,1,2022-09-18,1,5,6,1,
